SN  ,   'died', 'lost', 'People', 'Weiland', 'first', 'PacNet', 'publicist', 'daughter', 'battle', 'Cole', 'cancer', 'NBA', 'King', 'Burke', 'Legendary', 'Stone', 'Jones', 'people', 'John', 'Temple', 'Pilots', 'Wexler', 'won', 'frontman', 'George', 'best', 'Breaking', 'Scott', 'back', 'China', 'work', 'actress', 'star', 'Haskell', 'film', 'lead', 'singer', 'Hollywood', 'com', 'Robert', 'show', 'three', 'Monday', 'short', 'international', 'music', 'Wayne', 'Harlem', 'winner', 'announced', 'Meadowlark' 
39 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-feat-ornette-coleman-dead.txt
40 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-feat-patrick-macnee-dies-obit.txt
41 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-feat-russian-ballerina-maya-plisetskaya-dies.txt
42 ,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0   , Articles/article-feat-vincent-bugliosi-dead.txt
43 ,  13, 14, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-feat-wedding-singer-rapping-granny-dead.txt
44 ,  13, 14, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-frank-gifford-dies.txt
45 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-fred-thompson-dies-tennessee.txt
46 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-gary-richrath-reo-speedwagon-dies-feat.txt
47 ,  7, 8, 7, 0, 1, 0, 2, 1, 1, 2, 1, 0, 9, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 4, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 0, 0, 1, 1, 1, 1, 1   , Articles/article-george-barris-custom-cars-batmobile-dies.txt
48 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-george-coe-obit-feat.txt
